dataset,method,baseline_name,graph_seed,training_seed,budget_type,budget_value,requested_budget,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_tp_main_comparison,success,test_micro_f1,test_macro_f1,failure_type,failure_message,source_gate,protocol,budget_alignment_pass,budget_alignment_error,success_count,validation_micro_f1,validation_macro_f1,best_epoch,compress_wall_time_seconds,export_wall_time_seconds,preprocess_wall_time_seconds,train_wall_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,artifact_manifest_path,export_dir,stdout_path,stderr_path,compress_time_seconds,export_time_seconds,preprocess_time_seconds,train_time_seconds,eval_time_seconds,schema_compatible,keeps_all_target_nodes,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,test_micro_f1_mean,test_macro_f1_mean,structural_storage_ratio,support_node_ratio,support_edge_ratio,budget_match_pass,budget_match_status,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,uses_test_metrics_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,official_text_hgb_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,preprocessed_cache_byte_ratio,budget_match_error,budget_family,failure_reason,budget_matched_within_tolerance,budget_infeasible,selected_node_hash,selected_edge_hash,export_hash,sehgnn_preprocess_time_seconds,eligible_for_planner_decision,official_preprocess_time_seconds,training_time_seconds,graph_seed_ignored_by_design,deterministic_proof_pass,method_family,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only
DBLP,Herding-HG-TP,Herding-HG-TP,2,4,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,d2c741df88ca41a508959c85f1b604267b730c11ec5ac21d578d1337fc4acaf2,46c795b33540d8af1f6ad14a7254f1fe1a40b1f2588593cd17667b359005356b,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,5,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,d2c741df88ca41a508959c85f1b604267b730c11ec5ac21d578d1337fc4acaf2,46c795b33540d8af1f6ad14a7254f1fe1a40b1f2588593cd17667b359005356b,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,3,1,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6484cffb30cbbd4be81a886a85c49e36f21f3335dac7dd548efd4aa4b4ebfd6a,278ee0f2e44e0ef06edab56eda6ac917ebd8b3781de5b43f32453eeae23ce8d9,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,3,2,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6484cffb30cbbd4be81a886a85c49e36f21f3335dac7dd548efd4aa4b4ebfd6a,278ee0f2e44e0ef06edab56eda6ac917ebd8b3781de5b43f32453eeae23ce8d9,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,3,3,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6484cffb30cbbd4be81a886a85c49e36f21f3335dac7dd548efd4aa4b4ebfd6a,278ee0f2e44e0ef06edab56eda6ac917ebd8b3781de5b43f32453eeae23ce8d9,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,3,4,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6484cffb30cbbd4be81a886a85c49e36f21f3335dac7dd548efd4aa4b4ebfd6a,278ee0f2e44e0ef06edab56eda6ac917ebd8b3781de5b43f32453eeae23ce8d9,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,3,5,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,6484cffb30cbbd4be81a886a85c49e36f21f3335dac7dd548efd4aa4b4ebfd6a,278ee0f2e44e0ef06edab56eda6ac917ebd8b3781de5b43f32453eeae23ce8d9,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,4,1,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,bc6db13f8fe995c51da9eadab73d936adf0ba4f446b958d7c24e47cc3fcb5789,fca39b68a40125f42007c5109483f2636170cff50f48decf26f12a11692c3348,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,4,2,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,bc6db13f8fe995c51da9eadab73d936adf0ba4f446b958d7c24e47cc3fcb5789,fca39b68a40125f42007c5109483f2636170cff50f48decf26f12a11692c3348,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,4,3,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,bc6db13f8fe995c51da9eadab73d936adf0ba4f446b958d7c24e47cc3fcb5789,fca39b68a40125f42007c5109483f2636170cff50f48decf26f12a11692c3348,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,4,4,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,bc6db13f8fe995c51da9eadab73d936adf0ba4f446b958d7c24e47cc3fcb5789,fca39b68a40125f42007c5109483f2636170cff50f48decf26f12a11692c3348,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,4,5,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,bc6db13f8fe995c51da9eadab73d936adf0ba4f446b958d7c24e47cc3fcb5789,fca39b68a40125f42007c5109483f2636170cff50f48decf26f12a11692c3348,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,5,1,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,f54e61c7ec8d5e229df16881c2194097768057ca6873b5abc2dd6676866b6594,2de1526e9c0bc8a18c5376d782f5972c5e4c44d5e4fde1cc1a786a9ff89412c8,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,5,2,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,f54e61c7ec8d5e229df16881c2194097768057ca6873b5abc2dd6676866b6594,2de1526e9c0bc8a18c5376d782f5972c5e4c44d5e4fde1cc1a786a9ff89412c8,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,5,3,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,f54e61c7ec8d5e229df16881c2194097768057ca6873b5abc2dd6676866b6594,2de1526e9c0bc8a18c5376d782f5972c5e4c44d5e4fde1cc1a786a9ff89412c8,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,5,4,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,f54e61c7ec8d5e229df16881c2194097768057ca6873b5abc2dd6676866b6594,2de1526e9c0bc8a18c5376d782f5972c5e4c44d5e4fde1cc1a786a9ff89412c8,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,5,5,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,f54e61c7ec8d5e229df16881c2194097768057ca6873b5abc2dd6676866b6594,2de1526e9c0bc8a18c5376d782f5972c5e4c44d5e4fde1cc1a786a9ff89412c8,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,1,1,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,93e26529d467ee59128c277b20a032951a6feb97492855e73bdfbc084336167b,45a90f451e2e021c34cca88963354528270e20c41be42772dd8bca589d7a6434,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,1,2,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,93e26529d467ee59128c277b20a032951a6feb97492855e73bdfbc084336167b,45a90f451e2e021c34cca88963354528270e20c41be42772dd8bca589d7a6434,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,1,3,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,93e26529d467ee59128c277b20a032951a6feb97492855e73bdfbc084336167b,45a90f451e2e021c34cca88963354528270e20c41be42772dd8bca589d7a6434,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,1,4,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,93e26529d467ee59128c277b20a032951a6feb97492855e73bdfbc084336167b,45a90f451e2e021c34cca88963354528270e20c41be42772dd8bca589d7a6434,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,1,5,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,93e26529d467ee59128c277b20a032951a6feb97492855e73bdfbc084336167b,45a90f451e2e021c34cca88963354528270e20c41be42772dd8bca589d7a6434,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,1,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,037dba95f37fdbff799abdbd3699b61178cc66d7e55bfd1accb8f02cc52b2e8b,c70504ce57062262b9218e77e5326fee16596dd45f438d507576c5042874b969,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,2,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,037dba95f37fdbff799abdbd3699b61178cc66d7e55bfd1accb8f02cc52b2e8b,c70504ce57062262b9218e77e5326fee16596dd45f438d507576c5042874b969,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,3,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,037dba95f37fdbff799abdbd3699b61178cc66d7e55bfd1accb8f02cc52b2e8b,c70504ce57062262b9218e77e5326fee16596dd45f438d507576c5042874b969,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,4,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,037dba95f37fdbff799abdbd3699b61178cc66d7e55bfd1accb8f02cc52b2e8b,c70504ce57062262b9218e77e5326fee16596dd45f438d507576c5042874b969,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Herding-HG-TP,Herding-HG-TP,2,5,structural_storage_ratio,0.16,0.16,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,037dba95f37fdbff799abdbd3699b61178cc66d7e55bfd1accb8f02cc52b2e8b,c70504ce57062262b9218e77e5326fee16596dd45f438d507576c5042874b969,,,False,,,True,True,external_tp_baseline,schema_preserving_tp_workload,True,False,False
